Country Name,Country Code,Series Name,Series Code,Year,Value
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,..
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2000,1193318743705.32
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2000,950
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2000,3697049585988.93
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2000,2930
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2000,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.288
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2000,1.628
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2000,6.444
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2000,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2000,96.6
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2000,36.7
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2000,7.4
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2000,84
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2000,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,..
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2000,59.4924812316895
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2000,..
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2000,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2000,1770005.5
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2000,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2000,19.5847701660208
China,CHN,Urban population growth (annual %),SP.URB.GROW,2000,3.64925271115854
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,898.07500446721
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2000,992.943384720171
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1223754919971.05
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,8.58643201808462
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,2.09978437202267
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,14.5272519499825
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,45.0738315177586
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,20.681599363293
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,18.3293431142068
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2000,33.6326827140045
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2000,..
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2000,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2000,..
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2000,1.83575968454189
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,6.7156
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2000,..
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2000,38.7575152720302
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2000,106.0373147989
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,145906872763.7
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2000,13.1349160431843
China,CHN,Net migration,SM.POP.NETM,2000,-62622
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2000,758082000
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2000,42095300000
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2000,1749021362.30469
Thailand,THA,"Population, total",SP.POP.TOTL,2000,63007815
Thailand,THA,Population growth (annual %),SP.POP.GROW,2000,1.13127017975852
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2000,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2000,123.329513202451
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2000,42.3
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2000,8.4
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2000,124591504495.815
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2000,1980
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2000,450215017875.751
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2000,7150
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2000,6.2
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.205
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2000,1.734
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2000,39.273
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2000,..
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2000,99.3
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2000,21.8
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2000,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2000,94
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2000,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2000,..
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2000,..
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2000,..
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2000,2.4
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2000,189980
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2000,..
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2000,..
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2000,2.46879212218384
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2000,1153.04552225626
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2000,1446.80465431153
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2000,126392224253.794
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2000,4.45524704335014
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2000,1.33104995932025
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2000,8.49984812084058
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2000,36.6694083813627
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2000,64.840250738685
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2000,56.457704612787
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2000,22.2826056940878
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2000,15.4733501386637
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2000,..
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2000,12.9767329017598
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2000,1.48811161651995
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2000,4.85019
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2000,..
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2000,103.555421049623
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2000,99.419736509
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2000,79830056193.2
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2000,16.2950040512155
Thailand,THA,Net migration,SM.POP.NETM,2000,121640
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2000,1696785433.37549
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2000,3365987582.58309
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2000,700669189.453125
,,,,2000,
,,,,2000,
,,,,2000,
Data from database: World Development Indicators,,,,2000,
Last Updated: 10/07/2025,,,,2000,
China,CHN,"Population, total",SP.POP.TOTL,2001,1271850000
China,CHN,Population growth (annual %),SP.POP.GROW,2001,0.726380637838525
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2001,9562914.2
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2001,135.473048750848
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2001,..
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,..
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2001,1301151817901.89
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2001,1020
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2001,4085559260527.37
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2001,3210
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2001,..
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,72.675
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2001,1.563
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2001,6.104
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2001,86.9
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2001,97.3
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,34.2
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2001,..
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2001,85
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2001,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,115.730102539062
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2001,62.2098388671875
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2001,0.964619994163513
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2001,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2001,1793615.33
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2001,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2001,19.6075224856909
China,CHN,Urban population growth (annual %),SP.URB.GROW,2001,4.05956575767596
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2001,921.506436459842
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2001,1076.54912135865
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2001,1355036590251.52
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,8.31263887091522
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,2.21204915451887
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2001,13.8221069560341
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2001,44.276543602601
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,20.0776873829946
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2001,18.0049595688389
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2001,35.523858010134
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2001,..
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2001,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2001,..
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2001,1.98308624365796
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2001,11.3253
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2001,..
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2001,37.6116042671141
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2001,103.3232265708
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,184315443994.2
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2001,11.4697161899431
China,CHN,Net migration,SM.POP.NETM,2001,-176419
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2001,1209000000
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2001,47053000000
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2001,1497657226.5625
Thailand,THA,"Population, total",SP.POP.TOTL,2001,63651141
Thailand,THA,Population growth (annual %),SP.POP.GROW,2001,1.01584846841136
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2001,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2001,124.58873925894
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2001,..
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2001,..
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2001,124785757540.406
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2001,1960
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2001,472201144322.91
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2001,7420
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2001,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,71.52
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2001,1.711
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2001,40.092
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2001,77.8
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2001,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2001,20.8
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2001,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2001,94
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2001,87.1202621459961
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2001,95.3342666625977
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2001,64.0281982421875
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2001,0.976549983024597
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2001,2.3
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2001,191055
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2001,..
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2001,..
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2001,4.65124466036181
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2001,1174.20279195013
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2001,1502.1097579382
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2001,120296476180.402
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2001,3.44424900968372
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2001,1.91753224493053
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2001,8.57928745008654
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2001,36.3210034946673
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2001,63.250689756653
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2001,57.01727651688
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2001,23.1124372100211
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2001,16.7717568247415
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2001,..
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2001,13.0702183217552
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2001,1.42988520327266
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2001,11.8615
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2001,..
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2001,105.514312663365
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2001,91.4815743384
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2001,67296708658.9
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2001,25.3848311218805
Thailand,THA,Net migration,SM.POP.NETM,2001,96817
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2001,1252447488.20915
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2001,5067170388.09022
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2001,284354339.599609
,,,,2001,
,,,,2001,
,,,,2001,
Data from database: World Development Indicators,,,,2001,
Last Updated: 10/07/2025,,,,2001,
China,CHN,"Population, total",SP.POP.TOTL,2002,1280400000
China,CHN,Population growth (annual %),SP.POP.GROW,2002,0.669999567758626
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2002,9562913.2
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2002,136.383779609948
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2002,..
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,48.1
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2002,1440783374345.64
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2002,1130
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2002,4551495866130.85
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2002,3550
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2002,5.7
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,73.034
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2002,1.566
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2002,6.122
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2002,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2002,96.7
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,31.5
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2002,6.8
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2002,85
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2002,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,..
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2002,62.8378982543945
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2002,..
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2002,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2002,1817225.16
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2002,..
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2002,19.630274805361
China,CHN,Urban population growth (annual %),SP.URB.GROW,2002,4.19800114764631
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,976.159336791292
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2002,1194.85629490784
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1489821682050.54
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,9.24339326638321
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,0.642696005802719
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,13.1294938258189
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2002,43.8758028122184
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2002,22.3518233715808
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2002,19.8426189671605
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2002,36.0687816828708
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2002,..
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2002,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2002,..
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2002,2.05936465293746
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2002,16.0083
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2002,..
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2002,41.6671342268021
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2002,97.6727376141
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2002,185465746540.1
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2002,12.1466869814639
China,CHN,Net migration,SM.POP.NETM,2002,-761291
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2002,2353070421.5742
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2002,53073618897.4036
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2002,1511518554.6875
Thailand,THA,"Population, total",SP.POP.TOTL,2002,64266437
Thailand,THA,Population growth (annual %),SP.POP.GROW,2002,0.962026884907362
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2002,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2002,125.793100275989
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2002,32.4
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2002,4.7
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2002,127269579186.096
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2002,1980
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2002,505261134860.763
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2002,7860
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2002,6.3
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2002,71.775
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2002,1.688
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2002,42.769
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2002,..
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2002,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2002,19.8
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2002,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2002,94
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2002,..
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2002,96.070182800293
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2002,65.5458221435547
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2002,0.985090017318726
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2002,2.2
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2002,192130
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2002,..
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2002,..
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2002,4.54106014087235
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2002,1286.14403684353
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2002,1612.59912386305
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2002,134300904400.022
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2002,6.14903605210036
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2002,1.69045805604154
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2002,8.6921781801026
